Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
02-JUN-2020,6455.8,6542.65,6395.5,6471.3,313034327,6431.63
03-JUN-2020,6567.95,6622.1,6475.3,6498.65,203249224,4646.66
04-JUN-2020,6501.65,6564.95,6411.25,6511.35,174970009,4103.8
05-JUN-2020,6563.8,6645.15,6527,6628.75,318957389,4975.13
08-JUN-2020,6707.95,6743.15,6588.5,6610.55,348484881,5808.47
09-JUN-2020,6648.95,6665.75,6525.25,6577.7,215281290,4582.27
10-JUN-2020,6568.8,6598.5,6470.5,6502.65,187890552,4131.29
11-JUN-2020,6491.95,6549.9,6345.8,6373.6,138121727,3634.29
12-JUN-2020,6075.3,6578.4,6074.15,6559.4,207413808,5559.34
15-JUN-2020,6530.75,6573.2,6417.75,6443,168470548,4698.87
16-JUN-2020,6561.2,6582.65,6355.75,6451.05,297809010,5276.43
17-JUN-2020,6418.85,6545.5,6394.45,6503.5,210942041,5607.26
18-JUN-2020,6487.1,6557.05,6454.65,6535.9,112922082,3160.52
19-JUN-2020,6567.8,6664.75,6500.15,6634.5,257357229,5698.63
22-JUN-2020,6656.3,6753.05,6636.5,6729.1,154410001,4452.7
23-JUN-2020,6763.05,6817.65,6744.1,6789.2,163118967,3830.45
24-JUN-2020,6854.25,6935.75,6727.4,6742.8,237402396,5469.09
25-JUN-2020,6681.75,6791.75,6645.15,6737.85,155954852,4330.7
26-JUN-2020,6807.4,6808.8,6705,6731.45,156655986,3422.76
29-JUN-2020,6685.85,6728.65,6605.5,6645.85,152013775,3285.56
30-JUN-2020,6718.4,6753.5,6670.9,6719.15,152206043,4159.87
01-JUL-2020,6743.35,6785.3,6702.5,6718.6,140092976,3618.82
02-JUL-2020,6761,6923.9,6751.95,6907.1,168680796,5020.45
03-JUL-2020,6921.7,6992.3,6903.1,6971.05,237050016,5483.94
06-JUL-2020,7029.5,7193.55,6993.8,7171.75,210529384,5332.52
07-JUL-2020,7172.35,7217.7,7099.5,7199.55,172502817,5334.2
08-JUL-2020,7225.15,7252.1,7037.9,7059.35,138439255,4167.4
09-JUL-2020,7101.9,7112.05,7022.2,7085.6,102206411,3241.01
10-JUL-2020,7066,7158.2,7020.3,7041.1,123653320,3406.17
13-JUL-2020,7094.15,7139.85,7035.9,7084.45,134063369,3220.41
14-JUL-2020,7047.65,7050.1,6883.7,6916,104104014,3313.65
15-JUL-2020,6960.4,7003.55,6910.2,6931.05,105623424,3450.43
16-JUL-2020,6940.75,7027.25,6853.75,7015.9,102697719,3547.88
17-JUL-2020,7039.55,7154.75,7016.85,7137.3,112281160,3212.76
20-JUL-2020,7161.7,7183.2,7105.55,7175.85,97655565,3035.58
21-JUL-2020,7209,7317.55,7198.25,7295.75,139658577,4471.45
22-JUL-2020,7301,7306.75,7154.15,7203.95,113375779,4464.36
23-JUL-2020,7205.8,7313,7172.4,7301.05,74120597,3543.96
24-JUL-2020,7228.4,7271,7178.85,7218.65,102088182,3022.54
27-JUL-2020,7233.9,7238.6,7121.95,7186.45,74203200,2429.39
28-JUL-2020,7193.15,7438.05,7185.25,7416.9,134266723,4650.8
29-JUL-2020,7425.75,7464.15,7299.7,7330.25,98494781,3789.72
30-JUL-2020,7340.8,7398.9,7270.55,7287.85,98987863,4122.42
31-JUL-2020,7311.45,7328.5,7225.75,7279.75,83824283,3315.63
03-AUG-2020,7323.65,7469.1,7224.8,7240.25,275246833,6127.15
04-AUG-2020,7282.45,7381.65,7273.2,7353.95,166384263,4324.14
05-AUG-2020,7397,7511.8,7392.2,7489.1,168322483,4710.66
06-AUG-2020,7521.95,7532.4,7433.1,7498.25,106790496,3342.27
07-AUG-2020,7484.95,7598.3,7468.2,7554.45,123891668,4215.94
10-AUG-2020,7593.7,7688.7,7577.5,7621.3,173609058,4764.78
11-AUG-2020,7675.4,7699.05,7618.3,7630.35,154231463,3811.09
12-AUG-2020,7613.75,7808.1,7586.75,7785.05,202279569,5441.69
13-AUG-2020,7801.1,7896.1,7757.05,7879.75,422670303,7265.71
14-AUG-2020,7888.65,7898.9,7657.95,7677.65,285591830,6546.31
17-AUG-2020,7757.6,7879.55,7667.75,7865.55,189533250,6062.1
18-AUG-2020,7879.5,7979.3,7878.3,7941.85,199524024,4925.31
19-AUG-2020,7987.15,8029.75,7927.6,7941.35,220157666,5190.22
20-AUG-2020,7878.7,7948.5,7844.65,7911.6,175590581,4107.8
21-AUG-2020,7994.9,7995.35,7910.55,7934.7,136558848,4178.53
24-AUG-2020,7972.7,8062.95,7932.5,7948.4,115417975,5789.58
25-AUG-2020,7997,8034.4,7933.2,7983.6,163974737,4875.64
26-AUG-2020,8096.6,8143.25,8074.25,8100.5,275769356,7857.15
27-AUG-2020,8141.05,8198.5,8080.7,8183,260300137,5990.03
28-AUG-2020,8209.1,8223.6,8101.05,8111.85,171811251,4790.7
31-AUG-2020,8161.75,8177,7814,7840.35,250905252,7078.3
01-SEP-2020,7872.2,7972.55,7824.15,7885.95,130818030,4083.34
02-SEP-2020,7895.15,8004.25,7799.45,7976.95,140694647,5005.53
03-SEP-2020,8012.75,8097.9,8008,8049.55,175362482,5083.2
04-SEP-2020,7916.8,8128.45,7890.45,7996.55,196296692,5800.1
07-SEP-2020,8039.3,8062.35,7906.65,7957.85,150984310,4638.23
08-SEP-2020,7975.2,7995.65,7867.85,7888,124577594,3903.54
09-SEP-2020,7836.8,7926.8,7780.3,7903.1,174446800,4755.18
10-SEP-2020,7962.55,7980.1,7873,7945,133408261,3742.74
11-SEP-2020,7953.25,7995.25,7930.8,7956.8,114792521,3771.61
14-SEP-2020,7998.45,8094.4,7955.1,8035.35,222420676,5220.35
15-SEP-2020,8067.8,8074.1,7997.8,8033.5,157619100,3769.63
16-SEP-2020,8055,8220.4,8041,8156.2,210284590,6067.64
17-SEP-2020,8106.1,8145.6,8041.85,8128.65,112245488,3451.26
18-SEP-2020,8180.25,8221.3,8125.45,8161.7,170659836,5028.21
21-SEP-2020,8170.1,8176.3,7791.65,7832.2,160775185,4667.75
22-SEP-2020,7837.9,7846.2,7600.3,7695.25,213890672,5482.24
23-SEP-2020,7748.25,7793,7609.55,7690.9,158855206,4283.86
24-SEP-2020,7598.1,7614.05,7398.35,7418.85,161032056,3970.49
