Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
02-JUN-2021,5126.2,5252.75,5124.3,5233.3,156817385,7801.1
03-JUN-2021,5275.5,5322.4,5234.65,5268.05,157022598,7415.97
04-JUN-2021,5259.45,5360.75,5235.5,5339.15,176692129,7903.88
07-JUN-2021,5379.1,5421.5,5305.7,5315.5,206537973,7561.66
08-JUN-2021,5327.3,5327.3,5189.9,5258.9,166113446,6461.43
09-JUN-2021,5276.35,5306.75,5173.45,5209.45,209483795,6755.2
10-JUN-2021,5247.7,5306.6,5244.7,5265.2,164023032,4878.14
11-JUN-2021,5308.15,5421.35,5262.65,5406.8,364889947,9193.23
14-JUN-2021,5369.75,5392.5,5200.25,5371.6,281331132,12443.78
15-JUN-2021,5397.55,5412.75,5356.15,5368.95,180561818,7682.1
16-JUN-2021,5338.15,5382.25,5195.7,5216.2,208841085,7908.86
17-JUN-2021,5140,5216.35,5062.7,5095.1,200281979,8850.96
18-JUN-2021,5086.75,5098.85,4858.8,5048.65,331878780,14210.78
21-JUN-2021,4969,5119.5,4925.8,5105.2,197601541,8249.49
22-JUN-2021,5150.05,5176.65,5104.6,5119.4,171284415,5793.91
23-JUN-2021,5156.75,5175.65,5053.75,5061.8,168100160,5791.12
24-JUN-2021,5082.15,5125.85,5059,5090.9,130145798,4403.98
25-JUN-2021,5147.4,5250.3,5140.9,5223.95,223236297,6553.27
28-JUN-2021,5253.05,5316.95,5206.85,5290.8,335778304,6763.42
29-JUN-2021,5293.8,5308.95,5212.05,5226.05,221074648,4915.78
30-JUN-2021,5256.95,5301.3,5204,5215.8,153432240,4193
01-JUL-2021,5234.55,5255.4,5194.75,5207.4,114876808,3308.51
02-JUL-2021,5220.4,5230.2,5114.95,5130.05,140368154,4042.66
05-JUL-2021,5159.15,5200.95,5134.05,5189.6,176924513,5491.78
06-JUL-2021,5194.2,5225.75,5153.15,5172.7,188030679,5401
