Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
02-JUN-2021,34996.25,35220.45,34953.15,35058.6,114180563,3724.24
03-JUN-2021,35216.05,35300.15,35090.35,35266.5,60185571,2561.16
04-JUN-2021,35330.65,35330.65,35092.1,35138,54504461,3490.61
07-JUN-2021,35336.1,35428.8,35199.5,35375.35,47675425,2388.46
08-JUN-2021,35463.65,35716.4,35398.95,35672.45,40784202,2656.33
09-JUN-2021,35721.35,35785.15,35454.15,35588.95,39176035,2107.81
10-JUN-2021,35564.45,35901.75,35448.6,35731.3,51892121,2870.05
11-JUN-2021,35858.2,35869.65,35589.05,35646.95,34468583,1949.31
14-JUN-2021,35620.35,35707.65,35258,35659.95,30547814,1862.72
15-JUN-2021,35691.4,35953.65,35673.9,35921.5,32080055,2291.65
16-JUN-2021,35953.95,36244.15,35937.95,36131.25,38146488,3141.07
17-JUN-2021,35983.8,36287.5,35935.45,36183.55,45041885,2903.42
18-JUN-2021,36251.3,36360.6,35796.6,36287.15,48042897,3610.65
21-JUN-2021,36056.9,36456.15,36034.4,36377.6,35547487,2483.33
22-JUN-2021,36534,36565.25,36244.45,36299.65,34463710,2279.51
23-JUN-2021,36418.65,36437.35,36111.15,36188.75,28081893,2127.24
24-JUN-2021,36278.35,36302.55,36130.55,36242.55,33514175,1827.8
25-JUN-2021,36298.1,36329.25,35975.65,36006.55,24100094,1476.83
28-JUN-2021,36104.2,36159.75,35955.9,36054.45,24514224,1430.98
29-JUN-2021,36059.45,36336.15,36035.35,36234.55,35681094,2487.79
30-JUN-2021,36355.45,36425.45,36033.6,36093.2,31660637,2009.99
01-JUL-2021,36197.35,36283,36097.2,36234.9,26254330,1815.86
02-JUL-2021,36298.55,36328.25,36053.35,36216.7,26828540,1606.94
05-JUL-2021,36379,36472.4,36292.05,36390.9,22428608,1588.74
06-JUL-2021,36364.45,36413.6,36198.8,36238.5,24437066,1663.66
07-JUL-2021,36163.1,36503.95,36105.4,36447.05,31216909,1800.23
08-JUL-2021,36337.65,36440.35,36120.6,36179.1,33637907,1898.2
09-JUL-2021,36135.6,36316.55,36083.2,36184.4,23013703,1381.62
