Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
02-JUN-2022,16650.25,16810.55,16613.65,16794.75,477082918,26886.39
03-JUN-2022,16928.45,16953.65,16705.75,16721.5,427464828,28876.7
06-JUN-2022,16671.3,16741.2,16565.5,16701.2,414372254,23349.71
07-JUN-2022,16602.1,16619.05,16489.15,16550.7,419140740,23739.8
08-JUN-2022,16610.75,16649.75,16425.8,16492.2,454696117,24656.16
09-JUN-2022,16402.5,16631.15,16374.45,16616.4,416144425,22724.16
10-JUN-2022,16426.3,16465.3,16322.55,16353.5,375325403,23656.92
13-JUN-2022,16033.65,16044.5,15850.85,15936.05,420540506,25708.2
14-JUN-2022,15848.95,16034.55,15822.6,15905.6,454448361,26709.27
15-JUN-2022,15918.1,15966,15858.35,15874.9,338347631,20382.93
16-JUN-2022,16021.85,16046.05,15518,15543.35,498161175,28051.1
17-JUN-2022,15452.8,15575.95,15344.55,15445.8,652569522,38732.85
20-JUN-2022,15489.5,15517.8,15336.05,15481.95,524329439,25462.43
21-JUN-2022,15593.4,15845.45,15558.7,15793.15,521560028,25417.22
22-JUN-2022,15702.45,15718.35,15528.55,15555.3,441506472,22047.54
23-JUN-2022,15594.8,15775.8,15515.8,15704.8,475793154,26970.35
24-JUN-2022,15809.6,15895.3,15773.65,15858.3,427456361,24183.78
27-JUN-2022,16082.45,16086.95,15974.4,15990.3,481338651,23974.78
28-JUN-2022,15919.3,16045.05,15857,16008.85,567291320,25296.59
29-JUN-2022,15857.1,16013.8,15845.45,15952.75,709577920,29494.83
30-JUN-2022,15933.95,16047.75,15881,15929.4,615442410,31146.45
01-JUL-2022,15861.6,15966.05,15679.3,15925.95,662502616,32550.37
04-JUL-2022,15894.7,16033.9,15844.65,16018.15,506472533,25114.55
05-JUL-2022,16093.55,16209.3,15973.35,16001.6,460877735,25068.66
06-JUL-2022,16009.3,16217.2,15990.15,16196.25,509781748,29706.06
07-JUL-2022,16322.15,16355.75,16251.65,16339.1,537405844,27777.66
08-JUL-2022,16475.85,16477.35,16353.1,16424,466291324,26001.38
11-JUL-2022,16346.75,16491.1,16331.2,16465.1,474969741,28076.14
12-JUL-2022,16380.15,16421.95,16293.8,16323.5,468966651,23378.99
13-JUL-2022,16396.95,16411.55,16220.15,16237.25,460657028,26495.62
14-JUL-2022,16294.75,16329.55,16115.65,16213.05,448960438,26821.76
15-JUL-2022,16287.85,16334.65,16204.05,16317.2,438198765,25880.37
18-JUL-2022,16423.85,16559.2,16415.15,16548.15,437767537,25720.07
19-JUL-2022,16460.95,16634.35,16460.95,16614.05,460307041,24649.11
20-JUL-2022,16829.05,16846.95,16744.3,16773.7,585700102,30439.11
