Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
02-JUN-2020,9869.65,10047.3,9814.45,9833.6,65215107,4271.12
03-JUN-2020,9914.8,9980.85,9835.05,9864.05,37556423,2654.92
04-JUN-2020,9880.85,10114.1,9869.6,10077.85,76336928,5184.11
05-JUN-2020,10161.4,10234.8,10061.95,10081.3,57216602,3645.7
08-JUN-2020,10158.85,10158.85,9883.7,9939.1,39820958,2897.5
09-JUN-2020,9950.5,10227.9,9948.75,10122.05,69540564,5029.87
10-JUN-2020,10159.1,10237.05,10070.8,10149.25,44247700,3290.75
11-JUN-2020,10097.85,10177.35,9893.8,9933.4,46571644,2895.03
12-JUN-2020,9690.9,9997.5,9687.95,9982.8,44285250,2750.62
15-JUN-2020,10020.75,10171.8,9894.7,9989.05,44522484,3286.17
16-JUN-2020,10063.25,10092.35,9800.05,9926.4,36885401,2338.56
17-JUN-2020,9956.7,10020.25,9915.2,9977.2,35987916,2301.61
18-JUN-2020,9991.75,10050.2,9953.05,9975.3,28614612,1840.17
19-JUN-2020,10022.9,10098.85,9982.45,10002.15,40791414,2827.77
22-JUN-2020,10223.05,10291.45,10102.3,10218.35,147574050,8716.15
23-JUN-2020,10300.1,10385.2,10217.9,10360.8,106516425,6484.67
24-JUN-2020,10393.35,10404.35,10088.6,10110.5,57067474,3420.81
25-JUN-2020,10075.55,10239.6,10040.6,10193.15,50195319,3358.17
26-JUN-2020,10239.1,10285.2,10100.25,10137.85,28071726,1882.02
29-JUN-2020,10132.75,10264.9,10115.3,10135.9,26419220,1921.87
30-JUN-2020,10189.45,10198.4,9956.15,9985.15,25881875,1935.11
01-JUL-2020,10004.65,10006.6,9844.5,9882.85,23088077,1740.48
02-JUL-2020,9845.35,9976.15,9832.65,9943.65,28839411,2661.51
03-JUL-2020,10020,10046.1,9927.6,9963.4,27867457,1930.98
06-JUL-2020,10002.25,10012.95,9852.3,9901.25,27024581,1938.81
07-JUL-2020,9924.7,10000.95,9866.95,9878,27327847,2197.52
08-JUL-2020,9920.85,10035.85,9909.95,9948.5,31904189,2691.83
09-JUL-2020,10000.9,10039.7,9955.35,9987.55,23680920,1827.02
10-JUL-2020,9998.55,10161.15,9982.55,10072.25,40466674,2738.07
13-JUL-2020,10171.85,10185.35,10065.95,10106.6,39393407,2337.19
14-JUL-2020,10132.6,10203.55,10105.3,10155.05,49859052,3260.42
15-JUL-2020,10192.3,10261.2,10157.3,10210.75,27615516,2305.97
16-JUL-2020,10234.85,10398.5,10166.75,10382.3,44528571,3351.02
17-JUL-2020,10394.8,10497.15,10347.05,10472.15,47209645,3415.92
20-JUL-2020,10495.15,10495.15,10283.25,10304.6,38479617,2694.81
21-JUL-2020,10355.85,10381.3,10133.25,10153.8,25245752,1822.78
22-JUL-2020,10199.75,10355.5,10110.05,10175.2,37887448,2570.09
23-JUL-2020,10237.95,10335.3,10207.75,10322.15,27011020,2276.55
24-JUL-2020,10382.35,10476,10192.2,10237.95,46640404,3100.42
27-JUL-2020,10247.4,10265.55,9994.8,10062.05,25864305,1901.28
28-JUL-2020,10065.45,10168.55,10033.3,10128.05,23565507,1709.38
29-JUL-2020,10176.4,10469.1,10166.1,10441.15,35072071,4162.95
30-JUL-2020,10505.3,10788.3,10493.55,10766.05,53146327,6388.14
31-JUL-2020,10801.05,11194.45,10780.45,11148.9,107238762,8849.85
03-AUG-2020,11176.3,11389.95,11090.65,11128.4,71286493,6286.82
04-AUG-2020,11179.5,11337.7,11056.95,11316.95,43605920,4014.46
05-AUG-2020,11397.7,11413.85,11239.05,11263.75,51156254,3819.55
06-AUG-2020,11325.9,11478.5,11265,11403.65,49712577,4317.46
07-AUG-2020,11410.15,11468,11283.6,11333,49862705,5184.98
10-AUG-2020,11583.6,12027.95,11582.45,11941.4,122096029,11542.7
11-AUG-2020,12021.85,12045.3,11712.4,11772.25,48306319,4949.73
12-AUG-2020,11766.4,11766.4,11536.75,11590.25,40291481,3984.92
13-AUG-2020,11621.5,11718.9,11456.5,11477.95,50037872,4521.32
14-AUG-2020,11529.4,11800.65,11465.7,11640.4,77661408,7059.58
