Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
02-JUN-2021,35271.6,35415.85,35070.3,35373.75,591363574,8204.85
03-JUN-2021,35536.45,35723.7,35413,35649,421766510,8052.52
04-JUN-2021,35657.85,35810.9,35176.15,35291.65,282780039,6361.13
07-JUN-2021,35460.8,35545.85,35338.55,35443.65,253219977,4479.08
08-JUN-2021,35433.8,35449.5,34962.65,35085.3,214827767,4957.91
09-JUN-2021,35114.25,35402.45,34641.2,34800.5,315893506,6186.83
10-JUN-2021,34903.6,35165.65,34734.4,35131.2,324664716,5476.33
11-JUN-2021,35324.65,35344,34891.3,35047.4,192127390,4479.26
14-JUN-2021,34936.55,34995.15,34374.35,34950.6,311604282,5533.18
15-JUN-2021,35038.05,35317.4,34917.9,35247.75,170044245,4690.54
16-JUN-2021,35196.25,35380,34916.2,35003.5,157933211,4256.7
17-JUN-2021,34619.8,34882.4,34458.1,34605.4,199243725,5003.67
18-JUN-2021,34735.15,34787.4,33908.95,34558,274819851,6551.86
21-JUN-2021,34109.45,34927.65,33937.5,34871.3,260354639,5691.5
22-JUN-2021,35084.9,35281.9,34664.35,34745,264369582,5876.63
23-JUN-2021,34911.85,34937.65,34525.45,34574,315407199,6100.47
24-JUN-2021,34687.7,34935.3,34592.35,34827,210383466,5047.31
25-JUN-2021,34916.65,35491.95,34915.85,35364.65,236854047,7005.52
28-JUN-2021,35488.2,35576.95,35236.45,35359.45,320196203,5890.36
29-JUN-2021,35320.45,35337.45,34913.7,35010.3,266274918,6869.92
30-JUN-2021,35001.9,35214.9,34730.45,34772.2,249544293,5922.66
01-JUL-2021,34866,34917.65,34650.95,34684,164003666,4642.09
02-JUL-2021,34728.1,34894.45,34632.6,34809.9,165618523,4150.49
05-JUL-2021,35010.95,35234.3,34926.4,35212,164345876,3521.4
06-JUL-2021,35173.6,35807.45,35165.55,35579.15,179452046,6015.41
07-JUL-2021,35550.6,35795.75,35427.65,35771.3,151482780,4373.93
08-JUL-2021,35603.25,35811,35134.65,35274.1,169181977,4674.22
09-JUL-2021,35163.75,35225.2,34859.9,35071.95,145257589,4368.31
12-JUL-2021,35285.05,35394.3,35060.35,35198.9,183089619,4314.98
13-JUL-2021,35480.05,35727.85,35340.7,35673.4,134145673,5257.17
14-JUL-2021,35585.85,35804.05,35434.75,35668.25,103104332,3621.95
15-JUL-2021,35757.45,35985.25,35625.7,35907.65,116401975,3780.09
16-JUL-2021,35977.95,35977.95,35674.75,35751.8,124898578,3037.86
19-JUL-2021,35070.5,35347.05,34899.2,35079.2,130897303,4910.46
20-JUL-2021,34791.15,34894.15,34357.35,34415.45,159709578,5359.02
22-JUL-2021,34774.55,34989.1,34557.85,34677.3,164037904,4445.62
23-JUL-2021,34748.35,35088,34404.75,35034.4,200257651,5310.25
26-JUL-2021,34947.85,35138.2,34669.55,34949.7,179131153,6187.92
27-JUL-2021,35029.3,35186.1,34713.55,34797.45,173044876,6639.9
28-JUL-2021,34839.45,34841.55,34115.2,34532.9,174745645,6783.84
29-JUL-2021,34740.3,34778.15,34495.2,34691.5,195999122,5521.61
30-JUL-2021,34698.75,34738.75,34445.4,34584.35,174178173,5836.13
02-AUG-2021,34760.9,34861.75,34588.25,34710,241611859,5151.4
03-AUG-2021,34660.75,35238.45,34649.2,35207.45,254949840,6529.88
04-AUG-2021,35388.15,36219.8,35313,36028.05,363137299,13550.66
05-AUG-2021,36093.95,36115.45,35661.3,35834.75,312002845,8949.45
06-AUG-2021,35875.8,36080.1,35700.45,35809.25,230463834,7209.36
09-AUG-2021,35824.2,36159.85,35612.3,36028.95,166874234,4546.7
10-AUG-2021,35954.55,36317,35890.5,36034.1,201187741,6083.06
11-AUG-2021,36218.25,36227.55,35531.35,35806.4,200203008,4955.85
12-AUG-2021,35825.4,35998.15,35702.9,35937.05,122331527,3481.99
13-AUG-2021,36000.75,36233.3,35937.1,36169.35,125846393,4593.12
16-AUG-2021,36100.65,36261.55,36032.4,36094.5,87300657,2984.95
17-AUG-2021,35935.05,35993.7,35611.85,35867.45,118332001,3930.78
18-AUG-2021,36222.5,36248.9,35432,35554.5,140479197,5157.2
20-AUG-2021,35146.5,35306.5,34926.5,35033.85,181201194,5621.76
23-AUG-2021,35424.2,35427.4,34817.5,35124.4,174160064,4581.56
24-AUG-2021,35200.75,35795.3,35070,35712.1,173607876,5382.27
25-AUG-2021,35768.85,35910.3,35499.65,35586.25,144304924,3947.9
26-AUG-2021,35485.95,35785.8,35411.8,35617.55,136431065,4684.26
27-AUG-2021,35559.75,35727.9,35359.25,35627.8,120863177,3898.87
30-AUG-2021,35781.05,36398.45,35721.9,36347.65,150364401,5079.7
31-AUG-2021,36367.4,36552.8,36216.2,36424.6,210320042,7839.06
01-SEP-2021,36591.45,36997.7,36487.15,36574.3,181520267,7867.86
02-SEP-2021,36588.4,36895.55,36469,36831.3,118881969,4621.75
03-SEP-2021,36883.65,37140,36563.2,36761.15,155572966,5188.05
06-SEP-2021,36878.25,36923.65,36554.45,36592.35,88610035,3038.65
07-SEP-2021,36558.85,36685.85,36151.95,36468.8,124504318,3933.55
08-SEP-2021,36519.7,36855.9,36393.6,36768.2,175840330,6679.55
09-SEP-2021,36725.5,36857.2,36566.7,36683.2,83638944,3301.5
13-SEP-2021,36608.45,36724.85,36327.05,36471.8,82205571,3282.17
14-SEP-2021,36639.95,36756,36529.65,36613.05,109343491,4311.88
15-SEP-2021,36543.55,36949.7,36496.05,36852.25,177854499,5463.77
16-SEP-2021,36946,37720.15,36907.75,37668.6,423076588,10734
17-SEP-2021,37929.5,38112.75,37396.05,37811.95,335066214,11153.32
20-SEP-2021,37388.2,37802.75,37068.45,37145.7,152042291,4919.32
